,Stock,Alpha,Beta,ri-rf,股票代码
1219,603505.0,-0.06957978379493591,0.1862734200606382,-0.09331164285714286,60000
1220,603506.0,-0.15691741826647418,-0.057201711292300686,-0.14942389473684212,60000
1221,603507.0,0.08177619509437925,1.353266844942619,-0.12389330000000001,60000
1222,603508.0,-0.17051799119971298,-0.012230032538357968,-0.16874546153846154,60000
1223,603515.0,-0.12886064019391874,0.0748657259748835,-0.1383852121212121,60000
1224,603516.0,0.059394364098612734,1.4657452119452694,-0.1265685,60000
1225,603517.0,-0.14890430792882645,0.04646395625196435,-0.1559659,60000
1226,603518.0,-0.0394771546290765,0.7606781559182973,-0.13823857142857143,60000
1227,603519.0,-0.011552817259919357,0.9840594964884752,-0.14736877272727275,60000
1228,603520.0,0.01808375660221405,1.0092647987327181,-0.12050607317073171,60000
1229,603527.0,0.022335266612307503,1.2357750433321857,-0.13082811111111112,60000
1230,603528.0,0.021977500881496442,1.4180090757821775,-0.17541966666666667,60000
1231,603533.0,-0.09346373171981,0.5573101213335974,-0.1631301935483871,60000
1232,603535.0,1.1225426576854278,7.769880722357605,0.040918800000000005,60000
1233,603536.0,-0.10040414179613351,0.41664530071324757,-0.157912625,60000
1234,603538.0,0.0012614581054905538,1.1918091864324163,-0.1586213333333333,60000
1235,603555.0,-0.060845214871860315,0.6430350127937751,-0.14292935294117648,60000
1236,603556.0,0.0372512526852552,1.2435391456789895,-0.15135875,60000
1237,603557.0,-0.048832759418211566,0.9134791746702583,-0.16735544000000002,60000
1238,603558.0,-0.05530620837768982,0.9956429251416781,-0.19273225,60000
1239,603559.0,0.00276431863664299,0.8959891588176944,-0.11930500000000001,60000
1240,603566.0,-0.2594392311729747,-1.0650499802874598,-0.12302922727272728,60000
1241,603567.0,0.023809608423075612,1.1891594188657797,-0.13963374418604654,60000
1242,603568.0,0.003569270275094072,0.9854712782678168,-0.1329849090909091,60000
1243,603569.0,-0.15830854294044458,-0.43162883851743516,-0.09898355813953487,60000
1244,603577.0,-0.004459056439403725,1.2392880200653233,-0.1616907142857143,60000
1245,603578.0,-0.006888503586014172,1.0810681196897938,-0.14450825,60000
1246,603579.0,-0.17329388378540997,-0.046758669625872135,-0.16722304761904758,60000
1247,603580.0,0.10422393697495894,1.9528100710053553,-0.1466376956521739,60000
1248,603583.0,0.2112407059243669,2.2532346548089044,-0.08393694736842107,60000
1249,603585.0,-0.07167478820973353,0.858066185942215,-0.21476533333333334,60000
1250,603586.0,-0.09118556918414701,0.4396617366749,-0.14715441666666665,60000
1251,603587.0,-0.15908746489790787,0.13853466643280868,-0.17708095000000004,60000
1252,603588.0,-0.021182786547613103,1.284586740577489,-0.21203983333333332,60000
1253,603589.0,-0.02409045647859326,0.7393034568154861,-0.1282726888888889,60000
1254,603590.0,-0.05375904820181688,0.3603039050406587,-0.10221585714285715,60000
1255,603595.0,-0.18787869155745124,0.3019203679939079,-0.23264449999999998,60000
1256,603596.0,0.13395458993097403,1.8284749911262428,-0.11450364705882353,60000
1257,603598.0,0.6918119491113496,4.92896739158375,-0.050103000000000016,60000
1258,603599.0,-0.18395072797490183,-0.9238086830364403,-0.052490405405405414,60000
1259,603600.0,0.05536871801357415,1.4527285315933471,-0.14430074418604652,60000
1260,603601.0,-0.01179128451796832,0.7614581641761088,-0.11529451063829789,60000
1261,603602.0,0.02970103041948803,0.8622993572391306,-0.08802056521739131,60000
1262,603603.0,-0.25283986732010605,-0.6860706680122366,-0.15994021428571426,60000
1263,603605.0,-0.08450552113460738,0.2042817334523465,-0.10978205263157893,60000
1264,603606.0,-0.029791922539963447,0.42398187749975746,-0.09124069230769233,60000
1265,603607.0,-0.030795895279479124,0.660248407290801,-0.11977138,60000
1266,603608.0,-0.09170554784335785,0.2723379774778292,-0.13077392857142858,60000
1267,603609.0,-0.07856164077948605,0.4692785366061981,-0.13657506451612905,60000
1268,603611.0,-0.03092305790943299,0.769234345401373,-0.13683538461538464,60000
1269,603612.0,0.03718016235342425,1.0844068411375072,-0.11060388636363636,60000
1270,603615.0,0.2105261736200919,2.3784919056702263,-0.11266988235294118,60000
1271,603616.0,-0.11474256775792087,0.4939854345374548,-0.17872859090909093,60000
1272,603617.0,-0.025218911448649073,0.718414453462149,-0.12183754761904761,60000
1273,603618.0,-0.040485177356773344,0.7076995805358395,-0.13664935294117644,60000
1274,603619.0,0.08396022160608317,1.5321442207881748,-0.12263323913043477,60000
1275,603626.0,0.1130060282744384,2.0076398237098636,-0.1779663076923077,60000
1276,603628.0,-0.06229191482219969,0.7752176656306172,-0.162706,60000
1278,603630.0,-0.030367570252888082,0.835029336799847,-0.137637,60000
1279,603633.0,-0.34742539679966833,-1.6565503638394077,-0.13249023999999998,60000
1280,603636.0,-0.05111392990686625,0.9325855636787989,-0.17219466666666666,60000
1281,603637.0,-0.34742539679966833,-1.6565503638394077,-0.13249023999999998,60000
1282,603638.0,0.017393593915007888,0.821324684499646,-0.09545054347826086,60000
1283,603639.0,-0.11163734448581962,0.23211768872118568,-0.14170359090909093,60000
